Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Solar Altitude Angle [deg](TimeStep),CR:Zone Mean Air Temperature [C](TimeStep),CR:AFN Zone Infiltration Air Change Rate [ach](Hourly) 
 06/01  11:10:00,28.3,51.0,1.2,289.0,169.1,588.4191,69.99361407691015,26.472437665696665 
 06/01  11:20:00,27.6,50.0,2.2,90.0,185.2,773.4781,72.29995476623476,26.649521148075423 
 06/01  11:30:00,28.2,50.0,1.5,77.0,202.6,774.2483,74.5976449926081,26.773807626959667 
 06/01  11:40:00,28.9,51.0,1.9,15.0,259.7,774.8964,76.88143880370608,27.040694774693607 
 06/01  11:50:00,27.8,52.0,1.9,197.0,396.7,504.3342,79.14184752148289,27.189968132189386 
 06/01  12:00:00,28.2,52.0,1.1,181.0,478.4,392.0523,81.3597544720782,27.29607419486117,0.14773187183949444 
 06/01  12:10:00,28.4,51.0,2.4,189.0,451.1,592.7241,83.49078308880809,27.489023344018415 
 06/01  12:20:00,28.1,50.0,2.5,146.0,454.6,160.1137,85.41140564075582,27.63372784594507 
 06/01  12:30:00,28.3,50.0,2.9,122.0,462.9,84.0372,86.72667161075228,27.694030617148515 
 06/01  12:40:00,28.7,48.0,2.5,240.0,539.5,163.4824,86.63091334709127,27.850698431891304 
 06/01  12:50:00,29.0,48.0,1.9,302.0,549.5,173.8069,85.2080015480491,28.048401835500884 
 06/01  13:00:00,28.6,48.0,0.9,180.0,512.4,411.4488,83.25096320721045,28.11439477397655,0.2951210607576485 
 06/01  13:10:00,29.0,45.0,0.9,38.0,440.5,632.0955,81.10594373593173,28.274695815184985 
 06/01  13:20:00,29.5,44.0,1.2,190.0,479.5,406.1185,78.88156357142224,28.403402570637945 
 06/01  13:30:00,30.8,42.0,1.3,221.0,560.9,311.5557,76.61772768164627,28.562176906826328 
 06/01  13:40:00,31.0,42.0,2.3,123.0,540.4,262.2405,74.33194796615789,28.698442842028827 
 06/01  13:50:00,31.2,41.0,2.5,166.0,461.1,121.1037,72.03303908828463,28.789618379834665 
 06/01  14:00:00,30.8,42.0,1.1,128.0,481.9,209.6871,69.72592747631014,28.854529208043759,0.18448369227535109 
 06/01  14:10:00,31.1,41.0,3.0,185.0,406.1,624.8091,67.41360455620593,29.00576265497725 
 06/01  14:20:00,30.5,44.0,1.2,242.0,351.0,418.2782,65.098016044385,29.032690260445983 
 06/01  14:30:00,30.1,41.0,1.3,157.0,358.4,528.0646,62.78050498641146,29.02296139820185 
 06/01  14:40:00,30.5,41.0,3.7,263.0,369.2,562.9525,60.46204905889651,29.12162179862235 
 06/01  14:50:00,30.3,41.0,1.9,207.0,403.3,608.3119,58.1433954834407,29.202243427672536 
 06/01  15:00:00,30.4,42.0,1.1,45.0,408.0,220.5819,55.8251416830919,29.282092542231106,0.22108317590407509 
 06/01  15:10:00,30.2,40.0,2.3,194.0,377.7,134.9554,53.50778564336063,29.306795359165045 
 06/01  15:20:00,30.7,42.0,0.3,263.0,371.8,190.9452,51.19175859702769,29.327866730902387 
 06/01  15:30:00,30.6,39.0,1.7,164.0,330.8,282.4755,48.87744700519477,29.38155627700575 
 06/01  15:40:00,31.5,40.0,3.1,162.0,300.7,476.8699,46.565207850548819,29.52631919057892 
 06/01  15:50:00,31.1,39.0,1.9,241.0,222.9,694.373,44.25537964202421,29.5888093439174 
 06/01  16:00:00,31.1,40.0,3.2,202.0,189.3,703.0674,41.948290611750469,29.59250669245973,0.288641729026885 
 06/01  16:10:00,31.2,40.0,1.8,194.0,173.4,720.1519,39.644265046034529,29.611613136932954 
 06/01  16:20:00,31.1,40.0,3.1,159.0,169.7,712.1239,37.34362836627662,29.680766929256678 
 06/01  16:30:00,31.6,38.0,2.2,206.0,175.3,714.4507,35.04671137374037,29.782568224119815 
 06/01  16:40:00,31.4,37.0,2.2,243.0,198.9,541.5142,32.75385394416873,29.811958336295576 
 06/01  16:50:00,31.2,39.0,2.4,243.0,230.5,341.5746,30.465408375754757,29.843680358564119 
 06/01  17:00:00,30.6,39.0,1.4,164.0,225.1,462.6138,28.18174254009112,29.87300015040799,0.2847715377938313 
 06/01  17:10:00,31.2,39.0,3.2,155.0,152.2,94.9874,25.903242950256993,29.87526096681888 
 06/01  17:20:00,30.3,40.0,2.2,155.0,95.6,44.1527,23.630317836886204,29.736392095073847 
 06/01  17:30:00,30.0,40.0,2.0,209.0,82.7,38.7011,21.36340030795986,29.613579180838057 
 06/01  17:40:00,29.9,40.0,2.2,194.0,69.2,29.9405,19.10295165866406,29.554776903592218 
 06/01  17:50:00,29.9,40.0,2.3,202.0,58.88,23.5937,16.849464892323604,29.532490121138719 
 06/01  18:00:00,29.8,41.0,1.8,182.0,41.65,20.1049,14.603468511105437,29.497710579846964,0.31808408860528428 
 06/01  18:10:00,29.5,47.0,3.5,327.0,31.21,22.8293,12.365530635178367,29.45059260734417 
 06/01  18:20:00,27.6,53.0,4.4,349.0,29.58,39.0252,10.13626351085075,29.27506906691008 
 06/01  18:30:00,26.9,53.0,3.2,334.0,21.71,31.0646,7.916328471574286,29.12061558571139 
 06/01  18:40:00,26.9,51.0,5.5,96.0,19.41,37.3936,5.706441420375147,29.101216125169708 
 06/01  18:50:00,26.8,57.0,5.9,112.0,6.533,27.3897,3.507378908082999,28.997177686369857 
 06/01  19:00:00,25.1,55.0,4.1,131.0,6.292,166.6791,1.3199848885251993,28.83361877126439,0.6227403766550741 
 06/01  19:10:00,24.6,57.0,1.5,158.0,0.0,0.0,-0.854821760535433,28.777489914206094 
 06/01  19:20:00,24.2,59.0,2.0,47.0,0.0,0.0,-3.016038853732448,28.648358810111409 
 06/01  19:30:00,24.0,61.0,2.5,340.0,0.0,0.0,-5.162571546212756,28.51740020585698 
 06/01  19:40:00,24.2,57.0,3.6,331.0,0.0,0.0,-7.293221899720382,28.348705908820024 
 06/01  19:50:00,24.6,55.0,2.7,315.0,0.0,0.0,-9.406677245318804,28.35274467619604 
 06/01  20:00:00,25.0,52.0,4.0,313.0,0.0,0.0,-11.501497215687023,28.26617587298972,0.3815015691102504 
 06/01  20:10:00,25.4,52.0,4.2,335.0,0.0,0.0,-13.576099317323293,28.23353729451764 
 06/01  20:20:00,25.5,58.0,2.9,342.0,0.0,0.0,-15.628742915434123,28.224126732116518 
 06/01  20:30:00,25.3,62.0,0.8,78.0,0.0,0.0,-17.657511514414009,28.236950181598258 
 06/01  20:40:00,25.4,60.0,2.1,144.0,0.0,0.0,-19.66029323823921,28.167785125995775 
 06/01  20:50:00,25.0,61.0,2.2,190.0,0.0,0.0,-21.6347594526349,28.043625919748384 
 06/01  21:00:00,24.7,62.0,1.5,87.0,0.0,0.0,-23.578341530876569,27.962270406701664,0.30438979661293127 
 06/01  21:10:00,24.9,64.0,1.0,75.0,0.0,0.0,-25.488205855737595,27.95872662214765 
 06/01  21:20:00,24.6,72.0,1.9,67.0,0.0,0.0,-27.361227281631036,27.871907005748516 
 06/01  21:30:00,23.3,80.0,1.2,172.0,0.0,0.0,-29.19396146578795,27.709128016682358 
 06/01  21:40:00,22.5,84.0,1.2,126.0,0.0,0.0,-30.982616729588196,27.568083108242754 
 06/01  21:50:00,21.9,89.0,1.1,106.0,0.0,0.0,-32.72302644602764,27.449092928280458 
 06/01  22:00:00,21.6,90.0,4.3,126.0,0.0,0.0,-34.41062338077274,27.09791839697837,0.22850352196642696 
 06/01  22:10:00,21.2,90.0,2.7,144.0,0.0,0.0,-36.04041795153933,27.034088184357569 
 06/01  22:20:00,21.3,87.0,3.0,192.0,0.0,0.0,-37.60698301211188,26.91823365776471 
 06/01  22:30:00,21.4,83.0,2.2,169.0,0.0,0.0,-39.104448492080219,26.834198347459549 
 06/01  22:40:00,21.6,84.0,2.1,50.0,0.0,0.0,-40.52650997874901,26.83863401598986 
 06/01  22:50:00,21.6,83.0,1.5,81.0,0.0,0.0,-41.86645601572924,26.86052328356729 
 06/01  23:00:00,21.6,82.0,1.2,4.0,0.0,0.0,-43.11721935711767,26.81614921575383,0.2702688719157626 
 06/01  23:10:00,21.6,83.0,0.8,310.0,0.0,0.0,-44.27145743619326,26.762338472614215 
 06/01  23:20:00,21.7,80.0,1.6,358.0,0.0,0.0,-45.32166660886434,26.65742621671352 
 06/01  23:30:00,21.8,82.0,1.0,41.0,0.0,0.0,-46.26033302656398,26.601296814114748 
 06/01  23:40:00,21.9,80.0,0.2,210.0,0.0,0.0,-47.08012005830079,26.569791517844153 
 06/01  23:50:00,21.9,84.0,0.6,215.0,0.0,0.0,-47.77408797852116,26.515798949808297 
 06/01  24:00:00,21.9,81.0,2.3,180.0,0.0,0.0,-48.33593644667098,26.387266872651389,0.13295259897628079 
 06/02  00:10:00,21.5,90.0,2.7,206.0,0.0,0.0,-48.61886210382723,26.21741137324816 
 06/02  00:20:00,20.3,95.0,4.1,256.0,0.0,0.0,-48.90242114247655,26.01706869280034 
 06/02  00:30:00,20.0,95.0,1.3,233.0,0.0,0.0,-49.0417805526449,26.009314053387539 
 06/02  00:40:00,20.0,97.0,0.6,130.0,0.0,0.0,-49.03546608177925,25.99257132053907 
 06/02  00:50:00,20.0,96.0,2.3,285.0,0.0,0.0,-48.883544960218447,25.89503335898059 
 06/02  01:00:00,19.9,95.0,2.2,293.0,0.0,0.0,-48.5876223743141,25.766051696587469,0.24953399590220516 
 06/02  01:10:00,19.9,95.0,2.2,307.0,0.0,0.0,-48.15075830888563,25.64921005912039 
 06/02  01:20:00,20.0,94.0,3.5,299.0,0.0,0.0,-47.57731457446436,25.500066818497385 
 06/02  01:30:00,20.1,91.0,3.0,280.0,0.0,0.0,-46.872749203292638,25.539182316901049 
 06/02  01:40:00,20.2,91.0,2.9,306.0,0.0,0.0,-46.043379441415108,25.444216953473686 
 06/02  01:50:00,20.3,90.0,1.1,311.0,0.0,0.0,-45.09613494297498,25.496280783665506 
 06/02  02:00:00,20.4,92.0,0.7,67.0,0.0,0.0,-44.038320058652889,25.51876633794479,0.22888911624419909 
 06/02  02:10:00,20.4,93.0,0.4,98.0,0.0,0.0,-42.877399441076487,25.46917321906697 
 06/02  02:20:00,20.3,94.0,1.2,160.0,0.0,0.0,-41.62081583035968,25.351876817715593 
 06/02  02:30:00,20.2,94.0,1.1,168.0,0.0,0.0,-40.27584387277987,25.24798091483964 
 06/02  02:40:00,20.1,95.0,1.5,128.0,0.0,0.0,-38.849479809124009,25.15668494277111 
 06/02  02:50:00,20.0,96.0,1.2,139.0,0.0,0.0,-37.3483640917431,25.094832548234977 
 06/02  03:00:00,20.0,96.0,0.7,129.0,0.0,0.0,-35.77873239692776,25.06567272100366,0.15480908202804606 
 06/02  03:10:00,20.0,97.0,1.2,204.0,0.0,0.0,-34.14638986883635,25.00894601377443 
 06/02  03:20:00,19.9,97.0,0.4,105.0,0.0,0.0,-32.45670348270389,24.967713689343034 
 06/02  03:30:00,19.8,97.0,0.4,73.0,0.0,0.0,-30.714607884907456,24.92537228455384 
 06/02  03:40:00,19.9,96.0,0.4,19.0,0.0,0.0,-28.924620745158689,24.883882966650086 
 06/02  03:50:00,19.9,96.0,0.2,350.0,0.0,0.0,-27.09086439331227,24.83749187942886 
 06/02  04:00:00,19.9,96.0,0.8,99.0,0.0,0.0,-25.21709121753352,24.77434264105166,0.09670634405537505 
 06/02  04:10:00,19.8,97.0,0.9,169.0,0.0,0.0,-23.306710922571207,24.69351304523814 
 06/02  04:20:00,19.8,97.0,1.2,206.0,0.0,0.0,-21.36281826715393,24.611228143561826 
 06/02  04:30:00,19.6,98.0,1.1,183.0,0.0,0.0,-19.388220317112645,24.53729388260595 
 06/02  04:40:00,19.5,99.0,1.6,208.0,0.0,0.0,-17.385462574902513,24.449543444920029 
 06/02  04:50:00,19.4,99.0,1.5,204.0,0.0,0.0,-15.356853590385573,24.372917873994319 
 06/02  05:00:00,19.3,99.0,1.6,209.0,0.0,0.0,-13.304487836690229,24.304046996643267,0.19385608987771967 
 06/02  05:10:00,19.2,99.0,0.4,186.0,0.0,0.0,-11.230266762419986,24.293224287475917 
 06/02  05:20:00,19.2,99.0,0.2,135.0,0.0,0.0,-9.135918019389031,24.2911086454081 
 06/02  05:30:00,19.2,99.0,1.0,193.0,0.0,0.0,-7.02301292330354,24.236385214971429 
 06/02  05:40:00,19.3,99.0,0.4,184.0,0.0,0.0,-4.8929822412838279,24.19617921383853 
 06/02  05:50:00,19.3,99.0,1.0,47.0,0.0,0.0,-2.7471304209695788,24.169262461843048 
 06/02  06:00:00,19.3,99.0,0.6,92.0,0.0,0.0,-0.5866483858431523,24.131585550277749,0.09527093815661751 
 06/02  06:10:00,19.3,99.0,0.4,2.0,3.492,20.1438,1.5873749761695842,24.106075358566107 
 06/02  06:20:00,19.4,99.0,0.8,61.0,12.14,35.4266,3.7739425062430498,24.10628413116415 
 06/02  06:30:00,19.5,98.0,1.1,3.0,42.86,134.0457,5.972139531293001,24.152218643175535 
 06/02  06:40:00,19.5,97.0,1.0,22.0,41.3,136.7991,8.181125571926481,24.196026534818768 
 06/02  06:50:00,19.7,96.0,0.9,355.0,49.98,147.8908,10.40012689796853,24.226647519883568 
 06/02  07:00:00,19.9,96.0,0.3,33.0,51.64,59.2925,12.628429836040287,24.211180847966415,0.05858702827953718 
 06/02  07:10:00,20.1,95.0,0.6,167.0,87.9,78.7528,14.865374741573314,24.204511129504487 
 06/02  07:20:00,20.4,95.0,0.4,131.0,115.0,245.1018,17.110350554951084,24.310161541602715 
 06/02  07:30:00,21.0,91.0,1.2,172.0,113.2,397.889,19.36278986794244,24.475355887206349 
 06/02  07:40:00,21.4,90.0,1.3,134.0,126.0,507.2798,21.62216443205704,24.647717405440397 
 06/02  07:50:00,21.9,88.0,0.9,115.0,158.9,456.4068,23.88798104473862,24.81286225302824 
 06/02  08:00:00,22.1,86.0,1.6,156.0,182.9,128.3945,26.159777752226228,24.82391032113517,0.1396265217281485 
 06/02  08:10:00,22.2,85.0,1.9,164.0,217.5,453.0106,28.437120309200048,24.85405383541516 
 06/02  08:20:00,22.5,86.0,1.3,163.0,198.9,163.8633,30.719598834627417,24.889465187812417 
 06/02  08:30:00,21.9,88.0,1.4,163.0,156.0,48.6511,33.00682459999939,24.797292293579596 
 06/02  08:40:00,21.7,88.0,1.9,127.0,187.2,105.2282,35.29842687959978,24.72219980075712 
 06/02  08:50:00,21.9,86.0,1.1,142.0,254.5,207.3699,37.594049781365708,24.84949779115039 
 06/02  09:00:00,22.9,80.0,0.6,210.0,300.8,696.5323,39.89334895943041,25.1614391701562,0.18454952697002584 
 06/02  09:10:00,23.0,81.0,1.4,240.0,242.6,358.0844,42.19598808272578,25.324148105623718 
 06/02  09:20:00,22.8,81.0,1.1,234.0,239.6,348.556,44.50163489357713,25.34906067048152 
 06/02  09:30:00,23.1,78.0,1.2,181.0,178.6,396.2685,46.80995662890095,25.339981625828967 
 06/02  09:40:00,24.0,77.0,2.0,146.0,174.0,756.5439,49.12061448280673,25.451262408927584 
 06/02  09:50:00,24.6,76.0,1.9,148.0,163.5,759.1896,51.433256643837918,25.62599367103549 
 06/02  10:00:00,24.7,74.0,2.2,186.0,182.5,761.5571,53.74750921001516,25.773436042063996,0.21754920818346258 
 06/02  10:10:00,24.4,78.0,1.6,197.0,195.1,518.7906,56.06296391308952,25.84094857249881 
 06/02  10:20:00,24.8,73.0,2.3,145.0,145.8,765.5712,58.37916096712244,25.883244621129586 
 06/02  10:30:00,25.5,71.0,2.1,246.0,169.7,767.2637,60.695564304437947,26.0449806607751 
 06/02  10:40:00,24.9,75.0,1.7,156.0,156.9,766.6033,63.011524604914757,26.16820661309002 
 06/02  10:50:00,25.4,71.0,2.9,189.0,190.2,770.1097,65.32622211894662,26.23562809785671 
 06/02  11:00:00,25.9,70.0,2.7,172.0,279.9,771.2914,67.63857475890375,26.415585252356569,0.30539942015482676 
 06/02  11:10:00,25.9,72.0,2.7,162.0,319.5,177.781,69.94708377950382,26.569795800853158 
 06/02  11:20:00,25.3,71.0,2.1,125.0,376.9,253.366,72.24956122957744,26.66735132666657 
 06/02  11:30:00,25.6,66.0,0.6,255.0,421.7,230.0234,74.54261879879307,26.808569049647855 
 06/02  11:40:00,26.3,63.0,2.6,196.0,493.1,353.2073,76.82063661128206,26.952878357795293 
 06/02  11:50:00,26.3,65.0,3.2,187.0,425.7,104.4954,79.07348585734776,27.085287334245238 
 06/02  12:00:00,26.1,65.0,1.4,158.0,478.3,305.4321,81.28089212756673,27.233959323752776,0.29998584008030967 
 06/02  12:10:00,26.5,57.0,1.8,238.0,494.4,489.8526,83.39634479842728,27.3946582989026 
 06/02  12:20:00,27.7,58.0,2.6,142.0,472.0,674.2759,85.29334633382485,27.598219640742444 
 06/02  12:30:00,28.4,56.0,2.4,177.0,439.1,440.6829,86.58520223414266,27.701714757943195 
 06/02  12:40:00,28.1,52.0,2.9,195.0,434.2,695.0835,86.51639888662416,27.818188436028306 
 06/02  12:50:00,28.3,51.0,1.0,197.0,467.7,309.0079,85.14444886654519,27.930086614020686 
 06/02  13:00:00,28.1,51.0,2.1,176.0,443.0,89.5258,83.21908026010532,27.994349913683505,0.2987434219162039 
 06/02  13:10:00,27.9,56.0,2.4,186.0,492.7,171.2642,81.09249088085308,28.05713048777154 
 06/02  13:20:00,28.0,53.0,2.3,157.0,543.6,209.0224,78.87987987974067,28.16448792779762 
 06/02  13:30:00,28.6,52.0,2.3,145.0,541.9,321.826,76.62425888058216,28.31045361754905 
 06/02  13:40:00,29.0,51.0,3.2,207.0,504.4,316.3307,74.34462749610718,28.398093556223324 
 06/02  13:50:00,28.7,53.0,2.9,130.0,486.4,144.1117,72.05057476853358,28.45576062007695 
 06/02  14:00:00,28.9,53.0,1.0,268.0,496.5,168.835,69.74746345067307,28.533273102112234,0.3159977640192742 
 06/02  14:10:00,28.9,52.0,1.8,208.0,501.1,142.5031,67.4385476762286,28.59082403381688 
 06/02  14:20:00,28.9,52.0,3.1,157.0,465.8,185.2838,65.12594020108718,28.681322884567579 
 06/02  14:30:00,28.9,51.0,2.0,190.0,414.9,137.0388,62.81109518507106,28.723864877309823 
 06/02  14:40:00,29.0,51.0,1.2,306.0,413.0,96.8587,60.495067071745989,28.75163096091626 
 06/02  14:50:00,28.8,51.0,2.5,137.0,391.0,93.6774,58.17865786099083,28.776180690037778 
 06/02  15:00:00,29.2,52.0,2.4,166.0,387.6,131.0825,55.86250517354832,28.833661390618415,0.296380346539498 
 06/02  15:10:00,29.1,52.0,2.0,125.0,377.4,121.0874,53.54713722952374,28.886950101366577 
 06/02  15:20:00,29.3,53.0,2.9,162.0,371.3,155.1815,51.233008510185147,28.944392733034783 
 06/02  15:30:00,29.2,51.0,3.1,149.0,350.0,330.7095,48.92052371577343,29.000707417286148 
 06/02  15:40:00,29.4,50.0,0.9,138.0,344.2,246.3082,46.61005440586086,29.047987000974499 
 06/02  15:50:00,30.1,49.0,1.2,153.0,325.3,495.6494,44.30195094339003,29.12345114828908 
 06/02  16:00:00,30.2,47.0,2.1,207.0,330.7,680.7394,41.996551360307879,29.24351643463079,0.27193014605296508 
 06/02  16:10:00,30.0,49.0,1.9,212.0,298.3,399.5425,39.69418817345448,29.256270123581566 
 06/02  16:20:00,29.2,49.0,2.7,228.0,268.1,231.497,37.39519382307879,29.21998524479414 
 06/02  16:30:00,29.3,45.0,1.2,243.0,243.2,83.8192,35.09990518539874,29.184986514423995 
 06/02  16:40:00,29.4,47.0,1.0,289.0,222.8,86.9197,32.80866747058704,29.17666345013699 
 06/02  16:50:00,29.2,47.0,1.4,170.0,197.8,122.659,30.521837727185138,29.1869875817143 
 06/02  17:00:00,29.6,49.0,2.6,165.0,172.7,63.1856,28.2397881148134,29.202276733380477,0.22830241717063325 
 06/02  17:10:00,29.0,50.0,1.8,230.0,134.9,50.7039,25.962909068024236,29.157875351768639 
 06/02  17:20:00,28.7,50.0,3.6,224.0,88.2,30.1099,23.691612448378636,29.065692733463757 
 06/02  17:30:00,28.5,50.0,3.8,234.0,57.51,22.5262,21.426334765008279,28.97203509662184 
 06/02  17:40:00,28.4,51.0,2.7,216.0,45.26,19.7637,19.16754053329621,28.909744503425235 
 06/02  17:50:00,28.5,52.0,2.2,237.0,39.53,24.6036,16.915725835088105,28.88364972640009 
 06/02  18:00:00,28.4,53.0,1.3,234.0,37.25,22.5797,14.6714221408678,28.86109373751866,0.36792516097971858 
 06/02  18:10:00,28.3,51.0,1.9,244.0,36.53,27.8106,12.435200453819867,28.82972474780843 
 06/02  18:20:00,28.3,51.0,2.4,246.0,32.07,29.6728,10.20767583713996,28.80215421965414 
 06/02  18:30:00,28.2,51.0,1.0,277.0,29.13,37.0391,7.989512388997875,28.77744331789046 
 06/02  18:40:00,28.2,52.0,1.3,243.0,24.19,41.5739,5.781428733952447,28.749928241791804 
 06/02  18:50:00,28.2,53.0,1.1,271.0,17.32,49.0684,3.5842041051750948,28.725869081640515 
 06/02  19:00:00,28.1,54.0,2.1,260.0,8.19,72.7736,1.3986850983947517,28.701434654417868,0.14026300658056194 
 06/02  19:10:00,28.0,54.0,0.8,260.0,0.0,0.0,-0.7742068141565676,28.627340960196887 
 06/02  19:20:00,28.0,55.0,1.0,250.0,0.0,0.0,-2.9334669135687747,28.546190676153136 
 06/02  19:30:00,27.8,54.0,1.8,223.0,0.0,0.0,-5.077997903405727,28.477887116107764 
 06/02  19:40:00,27.8,54.0,1.1,183.0,0.0,0.0,-7.206599505724296,28.428723596802663 
 06/02  19:50:00,27.6,58.0,1.5,165.0,0.0,0.0,-9.317956864351837,28.379334310886063 
 06/02  20:00:00,27.4,57.0,1.5,121.0,0.0,0.0,-11.410627630484934,28.32031642924416,0.14614418226212468 
 06/02  20:10:00,27.4,59.0,1.1,127.0,0.0,0.0,-13.483027603534778,28.26884928896539 
 06/02  20:20:00,27.2,62.0,1.2,95.0,0.0,0.0,-15.533414803103398,28.219753523442316 
 06/02  20:30:00,26.9,64.0,1.1,126.0,0.0,0.0,-17.559871858660697,28.154474308956954 
 06/02  20:40:00,26.9,63.0,0.2,226.0,0.0,0.0,-19.560286625489935,28.096456603943893 
 06/02  20:50:00,26.9,64.0,0.4,330.0,0.0,0.0,-21.53233097356424,28.049369851630538 
 06/02  21:00:00,26.8,65.0,0.4,334.0,0.0,0.0,-23.473437756484093,28.001147251251106,0.0628329887188925 
 06/02  21:10:00,26.5,69.0,1.3,354.0,0.0,0.0,-25.380776058515758,27.931609373350058 
 06/02  21:20:00,26.2,67.0,0.8,319.0,0.0,0.0,-27.25122494918334,27.879025184319639 
 06/02  21:30:00,26.3,67.0,0.5,28.0,0.0,0.0,-29.081346158902258,27.823547039455414 
 06/02  21:40:00,26.3,69.0,0.7,231.0,0.0,0.0,-30.867356339665816,27.76504047646291 
 06/02  21:50:00,25.8,69.0,4.8,172.0,0.0,0.0,-32.605099906455219,27.621466721418615 
 06/02  22:00:00,25.3,69.0,3.0,177.0,0.0,0.0,-34.29002388125418,27.493091521682204,0.2786818171732877 
 06/02  22:10:00,25.0,70.0,4.4,162.0,0.0,0.0,-35.91715669086362,27.39808218006425 
 06/02  22:20:00,24.8,71.0,3.2,168.0,0.0,0.0,-37.481093499945227,27.312291285132699 
 06/02  22:30:00,24.6,72.0,2.1,143.0,0.0,0.0,-38.975991370304559,27.25703626079665 
 06/02  22:40:00,24.4,72.0,3.9,147.0,0.0,0.0,-40.39557827386536,27.166035660336588 
 06/02  22:50:00,24.1,74.0,3.4,133.0,0.0,0.0,-41.73318065323151,27.059424238408089 
 06/02  23:00:00,23.5,75.0,1.6,115.0,0.0,0.0,-42.98177466657471,26.993591267597649,0.4876869846667993 
 06/02  23:10:00,23.5,73.0,1.7,126.0,0.0,0.0,-44.13406625705859,26.942180312811617 
 06/02  23:20:00,23.5,73.0,2.5,135.0,0.0,0.0,-45.182604484237817,26.863397129435989 
 06/02  23:30:00,23.5,74.0,2.8,207.0,0.0,0.0,-46.11993086712452,26.776416496998917 
 06/02  23:40:00,23.1,79.0,1.8,231.0,0.0,0.0,-46.93876460261416,26.716936147228905 
 06/02  23:50:00,22.4,81.0,2.3,195.0,0.0,0.0,-47.63221940556525,26.60995749435051 
 06/02  24:00:00,22.2,82.0,2.1,181.0,0.0,0.0,-48.19404264486047,26.498040440528503,0.3249191991707523 
 06/03  00:10:00,21.9,83.0,1.6,224.0,0.0,0.0,-48.48358566500336,26.41808994307294 
 06/03  00:20:00,21.8,83.0,1.5,248.0,0.0,0.0,-48.76833147173678,26.36597295185904 
 06/03  00:30:00,21.7,83.0,1.7,215.0,0.0,0.0,-48.90941394680236,26.294221915512897 
 06/03  00:40:00,21.6,83.0,0.7,259.0,0.0,0.0,-48.905350814810969,26.259037365433746 
 06/03  00:50:00,21.6,84.0,2.4,298.0,0.0,0.0,-48.75618504759002,26.168812484527704 
 06/03  01:00:00,21.5,86.0,1.0,345.0,0.0,0.0,-48.46348262480915,26.1293303802848,0.18091260986246206 
 06/03  01:10:00,21.3,86.0,1.9,355.0,0.0,0.0,-48.030251909237637,26.039110276728633 
 06/03  01:20:00,21.4,84.0,0.9,28.0,0.0,0.0,-47.46079409713819,26.04481126368691 
 06/03  01:30:00,21.5,85.0,1.4,3.0,0.0,0.0,-46.76050145823376,25.976436484334586 
 06/03  01:40:00,21.4,85.0,0.2,355.0,0.0,0.0,-45.93562411381901,25.920849124166918 
 06/03  01:50:00,21.4,85.0,1.0,332.0,0.0,0.0,-44.99302656371074,25.870995122294038 
 06/03  02:00:00,21.3,86.0,0.4,22.0,0.0,0.0,-43.939952597687987,25.817278875562289,0.10193785172423679 
 06/03  02:10:00,21.4,85.0,0.2,157.0,0.0,0.0,-42.78381270936815,25.765079751836085 
 06/03  02:20:00,21.3,86.0,1.1,115.0,0.0,0.0,-41.53200289961896,25.683757436784999 
 06/03  02:30:00,21.2,87.0,0.3,333.0,0.0,0.0,-40.19175883408454,25.62652437386012 
 06/03  02:40:00,21.0,87.0,0.6,100.0,0.0,0.0,-38.77004534658075,25.56381432697858 
 06/03  02:50:00,21.1,87.0,0.1,16.0,0.0,0.0,-37.27347851011397,25.515111209187006 
 06/03  03:00:00,21.0,88.0,0.4,39.0,0.0,0.0,-35.70827588837078,25.465778480114776,0.09039537946640357 
 06/03  03:10:00,21.0,88.0,0.4,82.0,0.0,0.0,-34.08022992156197,25.41056144458659 
 06/03  03:20:00,21.0,88.0,1.4,328.0,0.0,0.0,-32.39469942036667,25.332784797813063 
 06/03  03:30:00,20.9,87.0,0.2,223.0,0.0,0.0,-30.65661458253859,25.31069229560785 
 06/03  03:40:00,21.0,87.0,0.5,281.0,0.0,0.0,-28.870491600718123,25.272382824811684 
 06/03  03:50:00,21.0,88.0,1.5,279.0,0.0,0.0,-27.040453649508334,25.21650822475827 
 06/03  04:00:00,20.9,89.0,0.9,278.0,0.0,0.0,-25.170255731938516,25.151438173852644,0.07518242631772108 
 06/03  04:10:00,20.9,89.0,2.1,175.0,0.0,0.0,-23.263311479754095,25.02591622187345 
 06/03  04:20:00,20.7,92.0,2.2,215.0,0.0,0.0,-21.32272051793335,24.907000643809064 
 06/03  04:30:00,20.3,92.0,2.2,212.0,0.0,0.0,-19.351295419461417,24.849529488310453 
 06/03  04:40:00,20.2,92.0,1.3,240.0,0.0,0.0,-17.35158760004551,24.81057864602752 
 06/03  04:50:00,20.2,92.0,1.0,185.0,0.0,0.0,-15.325911747151624,24.773712015556037 
 06/03  05:00:00,20.0,93.0,1.5,236.0,0.0,0.0,-13.276368557698217,24.711143624764384,0.2536530940200596 
